"N","min(Stress (0))","q1(Stress (0))","med(Stress (0))","q3(Stress (0))","max(Stress (0))","avg(Stress (0))","std(Stress (0))","min(Stress (1))","q1(Stress (1))","med(Stress (1))","q3(Stress (1))","max(Stress (1))","avg(Stress (1))","std(Stress (1))","min(Stress (2))","q1(Stress (2))","med(Stress (2))","q3(Stress (2))","max(Stress (2))","avg(Stress (2))","std(Stress (2))","min(Stress (3))","q1(Stress (3))","med(Stress (3))","q3(Stress (3))","max(Stress (3))","avg(Stress (3))","std(Stress (3))","min(Stress (4))","q1(Stress (4))","med(Stress (4))","q3(Stress (4))","max(Stress (4))","avg(Stress (4))","std(Stress (4))","min(Stress (5))","q1(Stress (5))","med(Stress (5))","q3(Stress (5))","max(Stress (5))","avg(Stress (5))","std(Stress (5))","min(Stress (6))","q1(Stress (6))","med(Stress (6))","q3(Stress (6))","max(Stress (6))","avg(Stress (6))","std(Stress (6))","min(Stress (7))","q1(Stress (7))","med(Stress (7))","q3(Stress (7))","max(Stress (7))","avg(Stress (7))","std(Stress (7))","min(Stress (8))","q1(Stress (8))","med(Stress (8))","q3(Stress (8))","max(Stress (8))","avg(Stress (8))","std(Stress (8))","min(Stress (Magnitude))","q1(Stress (Magnitude))","med(Stress (Magnitude))","q3(Stress (Magnitude))","max(Stress (Magnitude))","avg(Stress (Magnitude))","std(Stress (Magnitude))","min(Strain (0))","q1(Strain (0))","med(Strain (0))","q3(Strain (0))","max(Strain (0))","avg(Strain (0))","std(Strain (0))","min(Strain (1))","q1(Strain (1))","med(Strain (1))","q3(Strain (1))","max(Strain (1))","avg(Strain (1))","std(Strain (1))","min(Strain (2))","q1(Strain (2))","med(Strain (2))","q3(Strain (2))","max(Strain (2))","avg(Strain (2))","std(Strain (2))","min(Strain (3))","q1(Strain (3))","med(Strain (3))","q3(Strain (3))","max(Strain (3))","avg(Strain (3))","std(Strain (3))","min(Strain (4))","q1(Strain (4))","med(Strain (4))","q3(Strain (4))","max(Strain (4))","avg(Strain (4))","std(Strain (4))","min(Strain (5))","q1(Strain (5))","med(Strain (5))","q3(Strain (5))","max(Strain (5))","avg(Strain (5))","std(Strain (5))","min(Strain (6))","q1(Strain (6))","med(Strain (6))","q3(Strain (6))","max(Strain (6))","avg(Strain (6))","std(Strain (6))","min(Strain (7))","q1(Strain (7))","med(Strain (7))","q3(Strain (7))","max(Strain (7))","avg(Strain (7))","std(Strain (7))","min(Strain (8))","q1(Strain (8))","med(Strain (8))","q3(Strain (8))","max(Strain (8))","avg(Strain (8))","std(Strain (8))","min(Strain (Magnitude))","q1(Strain (Magnitude))","med(Strain (Magnitude))","q3(Strain (Magnitude))","max(Strain (Magnitude))","avg(Strain (Magnitude))","std(Strain (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,24585,24585,24585,24585,24585,24585,0,1.9038e-29,1.9038e-29,1.9038e-29,1.9038e-29,1.9038e-29,1.9038e-29,0,-2.6291e-13,-2.6291e-13,-2.6291e-13,-2.6291e-13,-2.6291e-13,-2.6291e-13,0,1.9038e-29,1.9038e-29,1.9038e-29,1.9038e-29,1.9038e-29,1.9038e-29,0,24585,24585,24585,24585,24585,24585,0,-8.7661e-13,-8.7661e-13,-8.7661e-13,-8.7661e-13,-8.7661e-13,-8.7661e-13,0,-2.6291e-13,-2.6291e-13,-2.6291e-13,-2.6291e-13,-2.6291e-13,-2.6291e-13,0,-8.7661e-13,-8.7661e-13,-8.7661e-13,-8.7661e-13,-8.7661e-13,-8.7661e-13,0,23382,23382,23382,23382,23382,23382,0,41900,41900,41900,41900,41900,41900,0,-0.0099104,-0.0099104,-0.0099104,-0.0099104,-0.0099104,-0.0099104,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.0099104,-0.0099104,-0.0099104,-0.0099104,-0.0099104,-0.0099104,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.020436,0.020436,0.020436,0.020436,0.020436,0.020436,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,198
1,17571,17571,17571,17571,17571,17571,0,-1.0363e-29,-1.0363e-29,-1.0363e-29,-1.0363e-29,-1.0363e-29,-1.0363e-29,0,-2.6486e-13,-2.6486e-13,-2.6486e-13,-2.6486e-13,-2.6486e-13,-2.6486e-13,0,-1.0363e-29,-1.0363e-29,-1.0363e-29,-1.0363e-29,-1.0363e-29,-1.0363e-29,0,17571,17571,17571,17571,17571,17571,0,-5.7723e-13,-5.7723e-13,-5.7723e-13,-5.7723e-13,-5.7723e-13,-5.7723e-13,0,-2.6486e-13,-2.6486e-13,-2.6486e-13,-2.6486e-13,-2.6486e-13,-2.6486e-13,0,-5.7723e-13,-5.7723e-13,-5.7723e-13,-5.7723e-13,-5.7723e-13,-5.7723e-13,0,16769,16769,16769,16769,16769,16769,0,29978,29978,29978,29978,29978,29978,0,-0.010011,-0.010011,-0.010011,-0.010011,-0.010011,-0.010011,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010011,-0.010011,-0.010011,-0.010011,-0.010011,-0.010011,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.020645,0.020645,0.020645,0.020645,0.020645,0.020645,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,199
1,11468,11468,11468,11468,11468,11468,0,1.4925e-29,1.4925e-29,1.4925e-29,1.4925e-29,1.4925e-29,1.4925e-29,0,-1.9048e-13,-1.9048e-13,-1.9048e-13,-1.9048e-13,-1.9048e-13,-1.9048e-13,0,1.4925e-29,1.4925e-29,1.4925e-29,1.4925e-29,1.4925e-29,1.4925e-29,0,11468,11468,11468,11468,11468,11468,0,-2.7981e-13,-2.7981e-13,-2.7981e-13,-2.7981e-13,-2.7981e-13,-2.7981e-13,0,-1.9048e-13,-1.9048e-13,-1.9048e-13,-1.9048e-13,-1.9048e-13,-1.9048e-13,0,-2.7981e-13,-2.7981e-13,-2.7981e-13,-2.7981e-13,-2.7981e-13,-2.7981e-13,0,11021,11021,11021,11021,11021,11021,0,19608,19608,19608,19608,19608,19608,0,-0.010111,-0.010111,-0.010111,-0.010111,-0.010111,-0.010111,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010111,-0.010111,-0.010111,-0.010111,-0.010111,-0.010111,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.020855,0.020855,0.020855,0.020855,0.020855,0.020855,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,200
1,6979.7,6979.7,6979.7,6979.7,6979.7,6979.7,0,1.683e-30,1.683e-30,1.683e-30,1.683e-30,1.683e-30,1.683e-30,0,-9.1985e-14,-9.1985e-14,-9.1985e-14,-9.1985e-14,-9.1985e-14,-9.1985e-14,0,1.683e-30,1.683e-30,1.683e-30,1.683e-30,1.683e-30,1.683e-30,0,6979.7,6979.7,6979.7,6979.7,6979.7,6979.7,0,-9.7118e-14,-9.7118e-14,-9.7118e-14,-9.7118e-14,-9.7118e-14,-9.7118e-14,0,-9.1985e-14,-9.1985e-14,-9.1985e-14,-9.1985e-14,-9.1985e-14,-9.1985e-14,0,-9.7118e-14,-9.7118e-14,-9.7118e-14,-9.7118e-14,-9.7118e-14,-9.7118e-14,0,6798.4,6798.4,6798.4,6798.4,6798.4,6798.4,0,11985,11985,11985,11985,11985,11985,0,-0.010212,-0.010212,-0.010212,-0.010212,-0.010212,-0.010212,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010212,-0.010212,-0.010212,-0.010212,-0.010212,-0.010212,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.021067,0.021067,0.021067,0.021067,0.021067,0.021067,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,201
1,4624.1,4624.1,4624.1,4624.1,4624.1,4624.1,0,-6.1322e-30,-6.1322e-30,-6.1322e-30,-6.1322e-30,-6.1322e-30,-6.1322e-30,0,-2.4738e-14,-2.4738e-14,-2.4738e-14,-2.4738e-14,-2.4738e-14,-2.4738e-14,0,-6.1322e-30,-6.1322e-30,-6.1322e-30,-6.1322e-30,-6.1322e-30,-6.1322e-30,0,4624.1,4624.1,4624.1,4624.1,4624.1,4624.1,0,-1.9651e-14,-1.9651e-14,-1.9651e-14,-1.9651e-14,-1.9651e-14,-1.9651e-14,0,-2.4738e-14,-2.4738e-14,-2.4738e-14,-2.4738e-14,-2.4738e-14,-2.4738e-14,0,-1.9651e-14,-1.9651e-14,-1.9651e-14,-1.9651e-14,-1.9651e-14,-1.9651e-14,0,4583.8,4583.8,4583.8,4583.8,4583.8,4583.8,0,7985.9,7985.9,7985.9,7985.9,7985.9,7985.9,0,-0.010312,-0.010312,-0.010312,-0.010312,-0.010312,-0.010312,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010312,-0.010312,-0.010312,-0.010312,-0.010312,-0.010312,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.02128,0.02128,0.02128,0.02128,0.02128,0.02128,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,202
1,4672.4,4672.4,4672.4,4672.4,4672.4,4672.4,0,-1.9405e-29,-1.9405e-29,-1.9405e-29,-1.9405e-29,-1.9405e-29,-1.9405e-29,0,-3.0173e-14,-3.0173e-14,-3.0173e-14,-3.0173e-14,-3.0173e-14,-3.0173e-14,0,-1.9405e-29,-1.9405e-29,-1.9405e-29,-1.9405e-29,-1.9405e-29,-1.9405e-29,0,4672.4,4672.4,4672.4,4672.4,4672.4,4672.4,0,-1.6832e-14,-1.6832e-14,-1.6832e-14,-1.6832e-14,-1.6832e-14,-1.6832e-14,0,-3.0173e-14,-3.0173e-14,-3.0173e-14,-3.0173e-14,-3.0173e-14,-3.0173e-14,0,-1.6832e-14,-1.6832e-14,-1.6832e-14,-1.6832e-14,-1.6832e-14,-1.6832e-14,0,4628.7,4628.7,4628.7,4628.7,4628.7,4628.7,0,8067.6,8067.6,8067.6,8067.6,8067.6,8067.6,0,-0.010413,-0.010413,-0.010413,-0.010413,-0.010413,-0.010413,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010413,-0.010413,-0.010413,-0.010413,-0.010413,-0.010413,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.021495,0.021495,0.021495,0.021495,0.021495,0.021495,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,203
1,7118.6,7118.6,7118.6,7118.6,7118.6,7118.6,0,-2.3987e-29,-2.3987e-29,-2.3987e-29,-2.3987e-29,-2.3987e-29,-2.3987e-29,0,-1.3652e-13,-1.3652e-13,-1.3652e-13,-1.3652e-13,-1.3652e-13,-1.3652e-13,0,-2.3987e-29,-2.3987e-29,-2.3987e-29,-2.3987e-29,-2.3987e-29,-2.3987e-29,0,7118.6,7118.6,7118.6,7118.6,7118.6,7118.6,0,-5.3328e-14,-5.3328e-14,-5.3328e-14,-5.3328e-14,-5.3328e-14,-5.3328e-14,0,-1.3652e-13,-1.3652e-13,-1.3652e-13,-1.3652e-13,-1.3652e-13,-1.3652e-13,0,-5.3328e-14,-5.3328e-14,-5.3328e-14,-5.3328e-14,-5.3328e-14,-5.3328e-14,0,6923.4,6923.4,6923.4,6923.4,6923.4,6923.4,0,12218,12218,12218,12218,12218,12218,0,-0.010514,-0.010514,-0.010514,-0.010514,-0.010514,-0.010514,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010514,-0.010514,-0.010514,-0.010514,-0.010514,-0.010514,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.021711,0.021711,0.021711,0.021711,0.021711,0.021711,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,204
1,11680,11680,11680,11680,11680,11680,0,3.1534e-30,3.1534e-30,3.1534e-30,3.1534e-30,3.1534e-30,3.1534e-30,0,-3.2812e-13,-3.2812e-13,-3.2812e-13,-3.2812e-13,-3.2812e-13,-3.2812e-13,0,3.1534e-30,3.1534e-30,3.1534e-30,3.1534e-30,3.1534e-30,3.1534e-30,0,11680,11680,11680,11680,11680,11680,0,-4.6217e-14,-4.6217e-14,-4.6217e-14,-4.6217e-14,-4.6217e-14,-4.6217e-14,0,-3.2812e-13,-3.2812e-13,-3.2812e-13,-3.2812e-13,-3.2812e-13,-3.2812e-13,0,-4.6217e-14,-4.6217e-14,-4.6217e-14,-4.6217e-14,-4.6217e-14,-4.6217e-14,0,11198,11198,11198,11198,11198,11198,0,19956,19956,19956,19956,19956,19956,0,-0.010615,-0.010615,-0.010615,-0.010615,-0.010615,-0.010615,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010615,-0.010615,-0.010615,-0.010615,-0.010615,-0.010615,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.021929,0.021929,0.021929,0.021929,0.021929,0.021929,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,205
1,17829,17829,17829,17829,17829,17829,0,-4.6427e-29,-4.6427e-29,-4.6427e-29,-4.6427e-29,-4.6427e-29,-4.6427e-29,0,-5.5613e-13,-5.5613e-13,-5.5613e-13,-5.5613e-13,-5.5613e-13,-5.5613e-13,0,-4.6427e-29,-4.6427e-29,-4.6427e-29,-4.6427e-29,-4.6427e-29,-4.6427e-29,0,17829,17829,17829,17829,17829,17829,0,-2.7367e-15,-2.7367e-15,-2.7367e-15,-2.7367e-15,-2.7367e-15,-2.7367e-15,0,-5.5613e-13,-5.5613e-13,-5.5613e-13,-5.5613e-13,-5.5613e-13,-5.5613e-13,0,-2.7367e-15,-2.7367e-15,-2.7367e-15,-2.7367e-15,-2.7367e-15,-2.7367e-15,0,16956,16956,16956,16956,16956,16956,0,30386,30386,30386,30386,30386,30386,0,-0.010717,-0.010717,-0.010717,-0.010717,-0.010717,-0.010717,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010717,-0.010717,-0.010717,-0.010717,-0.010717,-0.010717,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.022148,0.022148,0.022148,0.022148,0.022148,0.022148,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,206
1,24856,24856,24856,24856,24856,24856,0,2.282e-30,2.282e-30,2.282e-30,2.282e-30,2.282e-30,2.282e-30,0,-7.008e-13,-7.008e-13,-7.008e-13,-7.008e-13,-7.008e-13,-7.008e-13,0,2.282e-30,2.282e-30,2.282e-30,2.282e-30,2.282e-30,2.282e-30,0,24856,24856,24856,24856,24856,24856,0,1.8594e-13,1.8594e-13,1.8594e-13,1.8594e-13,1.8594e-13,1.8594e-13,0,-7.008e-13,-7.008e-13,-7.008e-13,-7.008e-13,-7.008e-13,-7.008e-13,0,1.8594e-13,1.8594e-13,1.8594e-13,1.8594e-13,1.8594e-13,1.8594e-13,0,23528,23528,23528,23528,23528,23528,0,42299,42299,42299,42299,42299,42299,0,-0.010818,-0.010818,-0.010818,-0.010818,-0.010818,-0.010818,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.010818,-0.010818,-0.010818,-0.010818,-0.010818,-0.010818,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.022369,0.022369,0.022369,0.022369,0.022369,0.022369,0,1.225,1.225,1.225,1.225,1.225,1.225,0,0,0,0,0,0,0,0,1,207
1,31947,31947,31947,31947,31947,31947,0,1.0128e-28,1.0128e-28,1.0128e-28,1.0128e-28,1.0128e-28,1.0128e-28,0,-7.0779e-13,-7.0779e-13,-7.0779e-13,-7.0779e-13,-7.0779e-13,-7.0779e-13,0,1.0128e-28,1.0128e-28,1.0128e-28,1.0128e-28,1.0128e-28,1.0128e-28,0,31947,31947,31947,31947,31947,31947,0,4.321e-13,4.321e-13,4.321e-13,4.321e-13,4.321e-13,4.321e-13,0,-7.0779e-13,-7.0779e-13,-7.0779e-13,-7.0779e-13,-7.0779e-13,-7.0779e-13,0,4.321e-13,4.321e-13,4.321e-13,4.321e-13,4.321e-13,4.321e-13,0,30152,30152,30152,30152,30152,30152,0,54318,54318,54318,54318,54318,54318,0,-0.01092,-0.01092,-0.01092,-0.01092,-0.01092,-0.01092,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.01092,-0.01092,-0.01092,-0.01092,-0.01092,-0.01092,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.02259,0.02259,0.02259,0.02259,0.02259,0.02259,0,1.2251,1.2251,1.2251,1.2251,1.2251,1.2251,0,0,0,0,0,0,0,0,1,208
1,38284,38284,38284,38284,38284,38284,0,2.0261e-28,2.0261e-28,2.0261e-28,2.0261e-28,2.0261e-28,2.0261e-28,0,-5.5707e-13,-5.5707e-13,-5.5707e-13,-5.5707e-13,-5.5707e-13,-5.5707e-13,0,2.0261e-28,2.0261e-28,2.0261e-28,2.0261e-28,2.0261e-28,2.0261e-28,0,38284,38284,38284,38284,38284,38284,0,8.1146e-13,8.1146e-13,8.1146e-13,8.1146e-13,8.1146e-13,8.1146e-13,0,-5.5707e-13,-5.5707e-13,-5.5707e-13,-5.5707e-13,-5.5707e-13,-5.5707e-13,0,8.1146e-13,8.1146e-13,8.1146e-13,8.1146e-13,8.1146e-13,8.1146e-13,0,36062,36062,36062,36062,36062,36062,0,65052,65052,65052,65052,65052,65052,0,-0.011023,-0.011023,-0.011023,-0.011023,-0.011023,-0.011023,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.011023,-0.011023,-0.011023,-0.011023,-0.011023,-0.011023,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.022813,0.022813,0.022813,0.022813,0.022813,0.022813,0,1.2251,1.2251,1.2251,1.2251,1.2251,1.2251,0,0,0,0,0,0,0,0,1,209
1,43131,43131,43131,43131,43131,43131,0,-3.9608e-28,-3.9608e-28,-3.9608e-28,-3.9608e-28,-3.9608e-28,-3.9608e-28,0,-2.6627e-13,-2.6627e-13,-2.6627e-13,-2.6627e-13,-2.6627e-13,-2.6627e-13,0,-3.9608e-28,-3.9608e-28,-3.9608e-28,-3.9608e-28,-3.9608e-28,-3.9608e-28,0,43131,43131,43131,43131,43131,43131,0,1.2952e-12,1.2952e-12,1.2952e-12,1.2952e-12,1.2952e-12,1.2952e-12,0,-2.6627e-13,-2.6627e-13,-2.6627e-13,-2.6627e-13,-2.6627e-13,-2.6627e-13,0,1.2952e-12,1.2952e-12,1.2952e-12,1.2952e-12,1.2952e-12,1.2952e-12,0,40572,40572,40572,40572,40572,40572,0,73257,73257,73257,73257,73257,73257,0,-0.011126,-0.011126,-0.011126,-0.011126,-0.011126,-0.011126,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.011126,-0.011126,-0.011126,-0.011126,-0.011126,-0.011126,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.023037,0.023037,0.023037,0.023037,0.023037,0.023037,0,1.2251,1.2251,1.2251,1.2251,1.2251,1.2251,0,0,0,0,0,0,0,0,1,210
1,45928,45928,45928,45928,45928,45928,0,2.1345e-29,2.1345e-29,2.1345e-29,2.1345e-29,2.1345e-29,2.1345e-29,0,5.855e-14,5.855e-14,5.855e-14,5.855e-14,5.855e-14,5.855e-14,0,2.1345e-29,2.1345e-29,2.1345e-29,2.1345e-29,2.1345e-29,2.1345e-29,0,45928,45928,45928,45928,45928,45928,0,1.66e-12,1.66e-12,1.66e-12,1.66e-12,1.66e-12,1.66e-12,0,5.855e-14,5.855e-14,5.855e-14,5.855e-14,5.855e-14,5.855e-14,0,1.66e-12,1.66e-12,1.66e-12,1.66e-12,1.66e-12,1.66e-12,0,43161,43161,43161,43161,43161,43161,0,77985,77985,77985,77985,77985,77985,0,-0.01123,-0.01123,-0.01123,-0.01123,-0.01123,-0.01123,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.01123,-0.01123,-0.01123,-0.01123,-0.01123,-0.01123,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.023261,0.023261,0.023261,0.023261,0.023261,0.023261,0,1.2251,1.2251,1.2251,1.2251,1.2251,1.2251,0,0,0,0,0,0,0,0,1,211
1,46349,46349,46349,46349,46349,46349,0,4.0688e-29,4.0688e-29,4.0688e-29,4.0688e-29,4.0688e-29,4.0688e-29,0,4.4199e-13,4.4199e-13,4.4199e-13,4.4199e-13,4.4199e-13,4.4199e-13,0,4.0688e-29,4.0688e-29,4.0688e-29,4.0688e-29,4.0688e-29,4.0688e-29,0,46349,46349,46349,46349,46349,46349,0,2.0232e-12,2.0232e-12,2.0232e-12,2.0232e-12,2.0232e-12,2.0232e-12,0,4.4199e-13,4.4199e-13,4.4199e-13,4.4199e-13,4.4199e-13,4.4199e-13,0,2.0232e-12,2.0232e-12,2.0232e-12,2.0232e-12,2.0232e-12,2.0232e-12,0,43529,43529,43529,43529,43529,43529,0,78684,78684,78684,78684,78684,78684,0,-0.011335,-0.011335,-0.011335,-0.011335,-0.011335,-0.011335,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.011335,-0.011335,-0.011335,-0.011335,-0.011335,-0.011335,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.023486,0.023486,0.023486,0.023486,0.023486,0.023486,0,1.2251,1.2251,1.2251,1.2251,1.2251,1.2251,0,0,0,0,0,0,0,0,1,212
1,44343,44343,44343,44343,44343,44343,0,6.2866e-29,6.2866e-29,6.2866e-29,6.2866e-29,6.2866e-29,6.2866e-29,0,7.8544e-13,7.8544e-13,7.8544e-13,7.8544e-13,7.8544e-13,7.8544e-13,0,6.2866e-29,6.2866e-29,6.2866e-29,6.2866e-29,6.2866e-29,6.2866e-29,0,44343,44343,44343,44343,44343,44343,0,2.1888e-12,2.1888e-12,2.1888e-12,2.1888e-12,2.1888e-12,2.1888e-12,0,7.8544e-13,7.8544e-13,7.8544e-13,7.8544e-13,7.8544e-13,7.8544e-13,0,2.1888e-12,2.1888e-12,2.1888e-12,2.1888e-12,2.1888e-12,2.1888e-12,0,41632,41632,41632,41632,41632,41632,0,75272,75272,75272,75272,75272,75272,0,-0.011441,-0.011441,-0.011441,-0.011441,-0.011441,-0.011441,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.011441,-0.011441,-0.011441,-0.011441,-0.011441,-0.011441,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.023712,0.023712,0.023712,0.023712,0.023712,0.023712,0,1.2251,1.2251,1.2251,1.2251,1.2251,1.2251,0,0,0,0,0,0,0,0,1,213
